-0.42926,-0.14547
-0.48849,0.034891
-0.58552,0.26429
-0.53861,0.23732
-0.44979,0.21339
0.50197,-0.14443
0.60673,-0.19195
0.67526,0.13824
0.62041,0.42527
0.069106,0.67254
-0.018114,0.71079
0.2089,0.70044
0.40947,0.45837
0.62772,-0.17624
0.70009,0.14121
0.6621,0.35787
0.090682,0.64679
0.034785,0.6751
0.24,0.43845
0.44495,0.29969
0.33961,-0.35696
0.1306,-0.72242
-0.11651,-0.90334
-0.37875,-0.74289
-0.65065,-0.6766
-0.018168,0.1466
-0.41076,-0.067159
-0.96332,0.14808
-0.957,0.12919
-0.68014,0.27076
-0.66123,0.16544
-0.54286,0.048854
-0.42264,-0.0063964
-0.35045,-0.0014317
-0.29025,0.0076797
0.43723,-0.11037
0.58242,-0.16368
0.67388,0.089953
0.53676,-0.37926
0.13413,0.40079
-0.039251,0.5272
-0.0018278,0.5153
0.15464,0.23403
0.33109,-0.44445
0.032119,-0.89696
-0.26939,-0.87744
-0.66084,-0.82843
-0.6923,-0.63197
0.012862,0.13336
-0.35479,-0.1284
-0.58925,0.028901
-0.58175,0.21823
-0.57669,0.017999
-0.39255,-0.16004
-0.25088,-0.26158
-0.13874,-0.37517
-0.026234,-0.50525
0.11979,-0.72232
0.40787,-0.56207
0.46355,-0.62596
0.54985,-0.41578
0.76234,0.2581
0.72179,0.41235
0.29326,0.68515
0.0053409,0.93206
0.077296,0.88597
0.31678,0.53432
0.52183,0.07891
0.46267,-0.084796
0.41964,-0.081321
-0.2689,-0.0041294
-0.19232,-0.087768
-0.21253,-0.080507
-0.27573,-0.12641
-0.099917,-0.31106
0.073719,-0.73141
-0.21537,-0.89069
-0.61024,-0.77046
-0.58266,-0.67925
-0.7584,-0.41471
-0.041976,0.15913
0.098067,0.17669
-0.0041662,-0.57524
0.026694,-0.86537
-0.31836,-0.78738
-0.57428,-0.58834
-0.61452,-0.40373
0.053923,-0.077065
-0.92145,0.15535
-0.92177,0.15351
-0.90034,0.14051
-0.62646,0.3025
-0.6042,0.14148
-0.50956,0.044443
-0.37227,0.011856
-0.31418,0.011059
-0.26406,0.020238
0.51471,-0.10492
0.66816,-0.057134
0.7573,0.22555
0.63269,0.50322
0.048109,0.95178
-0.089787,0.8629
-0.19834,0.85186
0.36964,0.54113
0.59907,-0.093549
0.71708,0.035274
0.69792,0.26005
0.080141,0.62069
0.013731,0.67869
-0.14628,0.76819
0.30355,0.46497
0.47878,0.1871
0.396,-0.36058
0.41846,-0.52911
0.24846,0.10947
-0.05191,0.37727
-0.15113,0.40111
-0.008006,0.1899
0.11776,0.16868
0.04858,-0.81585
-0.21637,-0.91363
-0.64606,-0.82565
-0.59995,-0.62083
-0.8022,-0.39707
0.0048255,0.15919
0.17036,-0.5539
0.03336,-0.63408
-0.013699,-0.93182
-0.35674,-0.7507
-0.57994,-0.58676
0.0038192,0.11599
-0.41281,-0.062678
-0.94796,0.21158
-0.90385,0.21187
-0.48615,0.22868
0.45686,-0.0061469
0.56249,-0.031563
0.74553,0.019794
0.73871,0.32712
0.15517,0.72717
0.016057,0.99746
-0.09971,0.88733
-0.091742,0.77986
0.40225,0.50212
0.66476,-0.073704
0.77054,0.11369
0.72978,0.3438
0.57217,0.55584
0.10051,0.8581
0.25533,0.71468
0.3943,0.40318
0.46578,-0.096422
-0.16597,-0.098626
-0.12113,-0.15432
0.083507,-0.72232
-0.21052,-0.89056
-0.61156,-0.76793
-0.58233,-0.6757
-0.75601,-0.42239
-0.60011,-0.42344
0.059616,0.1786
0.067965,-0.71419
-0.11062,-0.93173
-0.49524,-0.76237
-0.59125,-0.70975
-0.76526,-0.4355
-0.62743,-0.42121
0.054965,0.17179
0.062164,-0.61455
0.011395,-0.87953
-0.26821,-0.84964
-0.69668,-0.75672
-0.67786,-0.65986
0.069429,-0.0041332
-0.39476,-0.066152
-0.84488,0.13857
-0.63201,0.28906
-0.61488,0.12369
-0.53033,-0.0091813
-0.45883,-0.088622
-0.32914,-0.15433
-0.19944,-0.27566
-0.034831,-0.46733
0.034885,-0.83854
-0.25997,-0.83274
-0.58274,-0.65025
-0.673,-0.63528
0.066947,-0.017927
-0.8228,0.11301
-0.91756,0.13207
-0.8258,0.17044
-0.64271,0.20962
-0.57127,0.076099
-0.51061,0.014877
-0.42826,-0.017781
-0.35928,-0.029034
-0.30248,-0.036246
-0.23345,-0.031846
0.397,-0.3426
0.42601,-0.51417
0.26648,0.11953
-0.03957,0.41117
-0.11245,0.45748
0.18875,0.32106
0.19877,0.22467
0.32864,-0.3217
0.39294,-0.45806
0.44874,-0.62669
0.025967,0.39144
-0.055848,0.44563
0.15603,0.62111
0.71536,0.33934
0.59239,-0.0069308
0.78186,0.13352
0.68168,0.44196
-0.1013,0.85532
0.011523,0.94242
-0.21549,0.87148
0.32648,0.62951
0.57785,0.21952
0.75446,0.04491
0.72816,0.30619
0.15155,0.7299
0.0295,0.90566
-0.16375,0.82492
0.2909,0.66552
0.41064,0.45124
0.62284,-0.16587
0.69402,0.13277
0.62356,0.41814
0.048412,0.65508
-0.013729,0.63985
0.13083,0.62596
0.23262,0.35024
0.39276,-0.31913
0.40913,-0.43832
0.45142,-0.61842
0.023215,0.37229
-0.076717,0.44078
-0.053755,0.46699
0.14987,0.24948
0.024282,-0.40998
0.10197,-0.7339
-0.22431,-0.85147
-0.4871,-0.81048
-0.66454,-0.54513
-0.58907,-0.39729
0.15953,0.21737
-0.037913,-0.40342
-0.060051,-0.47486
0.085263,-0.69335
0.078933,-0.87053
0.42419,-0.63205
0.51779,-0.47319
0.72751,-0.015179
0.77957,0.19244
0.71,0.42954
-0.10601,0.81869
0.0030197,0.97807
-0.094239,0.88884
0.32875,0.55466
0.56456,0.17536
0.58378,-0.07021
0.57722,-0.07615
0.55658,-0.088558
0.4775,-0.084463
0.42149,-0.076313
-0.16017,-0.097404
-0.14447,-0.10857
-0.20004,-0.12185
-0.0217,-0.40399
0.03978,-0.82069
-0.24459,-0.90212
-0.69764,-0.81217
-0.59153,-0.6168
-0.81904,-0.4
-0.04636,0.1711
0.10733,0.16967
0.056998,-0.72713
-0.16092,-0.91107
-0.50232,-0.73509
-0.64135,-0.75858
-0.76541,-0.4656
0.051261,-0.062638
-0.39845,-0.11256
-0.59871,0.23889
-0.5767,0.10171
-0.4889,-0.071164
-0.29361,-0.20569
-0.1805,-0.34475
-0.069515,-0.47394
0.050747,-0.68584
0.025119,-0.93102
-0.20183,-0.83737
-0.09544,-0.8767
-0.27799,-0.16946
-0.95665,0.20336
-0.92246,0.18362
-0.8892,0.19223
-0.53537,0.25257
-0.47061,0.22569
0.44689,-0.070929
0.59676,-0.056143
0.77488,0.090859
0.69156,0.42736
-0.23855,0.81669
0.015019,0.98293
-0.17579,0.87281
0.2692,0.68279
0.42012,0.45613
0.69498,-0.05212
0.75532,0.25053
0.61694,0.53416
0.04625,0.98287
-0.094108,0.87881
-0.19904,0.84459
0.37025,0.54662
0.61621,-0.090293
0.74445,0.063698
0.70843,0.32072
0.12226,0.70763
0.011916,0.83748
-0.1678,0.79968
0.34073,0.57132
0.49144,0.20049
0.49314,-0.28027
0.49098,-0.41596
0.28656,0.1091
0.0087086,0.38213
-0.1122,0.42101
-0.0060041,0.20184
0.096414,0.17428
0.04165,-0.85355
-0.23307,-0.91085
-0.6763,-0.81788
-0.60212,-0.59049
-0.83537,-0.39966
-0.041608,0.17703
0.11897,0.16683
0.031325,-0.83558
-0.24053,-0.89636
-0.70099,-0.80426
-0.5884,-0.62961
-0.81171,-0.39998
-0.040564,0.16932
0.1082,0.1723
0.057375,-0.69119
-0.081054,-0.9327
-0.40328,-0.73271
-0.67849,-0.7829
-0.61527,-0.47875
-0.44524,0.095329
-0.84734,0.077414
-0.64596,0.21965
-0.6314,0.20875
-0.57524,0.067674
-0.50511,-0.035922
-0.42278,-0.10833
-0.28984,-0.15859
-0.11694,-0.33746
0.04799,-0.65237
-0.065127,-0.92783
-0.35,-0.78532
-0.64643,-0.70037
-0.034687,0.26348
0.49326,0.1129
-0.45889,0.23595
0.48695,-0.023772
0.59032,-0.0072255
0.77602,0.14157
0.66965,0.45301
-0.14724,0.89747
0.0043967,0.96314
-0.20692,0.8761
0.32397,0.63556
0.57683,0.23735
0.75116,0.017021
0.73934,0.28247
0.15191,0.70843
0.043402,0.96639
-0.14585,0.84527
0.20382,0.70892
0.39171,0.4945
0.63006,-0.14487
0.71743,0.11251
0.66713,0.37763
0.071734,0.66486
-0.00469,0.68196
-0.042826,0.72823
0.31509,0.46184
0.45773,-0.22359
0.40495,-0.36744
0.43328,-0.556
0.2426,0.13669
-0.061353,0.39987
-0.14559,0.40385
0.025579,0.18744
0.15239,-0.56508
0.045498,-0.84772
-0.23964,-0.90847
-0.66498,-0.80462
-0.62254,-0.56626
-0.79468,-0.39115
0.012984,0.1703
0.12664,-0.56128
0.05662,-0.75094
-0.20101,-0.88487
-0.51036,-0.72469
-0.68159,-0.69577
-0.029038,0.15898
-0.45913,0.083724
-0.89066,0.11538
-0.6539,0.24491
-0.59579,0.17668
-0.37453,0.03546
-0.29635,0.015917
0.43421,-0.10733
0.59243,-0.17655
0.67882,0.11335
0.66095,0.33943
0.06591,0.63189
-0.0030406,0.66611
-0.040986,0.72868
0.3219,0.4661
0.49262,-0.22561
0.49118,-0.30824
0.52346,-0.42848
0.10639,0.37869
-0.045005,0.51794
-0.016057,0.59918
0.21706,0.34589
0.3524,-0.27532
0.38481,-0.33525
0.41631,-0.48282
0.436,-0.64781
-0.017839,0.38918
-0.051219,0.42776
0.2296,0.27531
0.44926,-0.13334
0.45876,-0.074607
0.4624,-0.019885
0.45476,-0.0066328
-0.45048,0.21555
-0.28269,-0.0056931
-0.28139,-0.0273
-0.25302,-0.077561
0.2513,-0.31245
0.077402,-0.69043
-0.089301,-0.9228
-0.36433,-0.73842
-0.60544,-0.58258
0.013477,0.11064
-0.44057,-0.045683
-0.95258,0.18032
-0.93495,0.15353
-0.6666,0.24237
-0.53922,0.22449
-0.33538,0.038288
0.43409,-0.076093
0.56314,-0.068668
0.68762,-0.044437
0.75833,0.24675
0.68969,0.44467
0.23441,0.72329
0.097577,0.85906
0.32505,0.53412
0.52584,0.14749
0.31446,-0.26279
0.047375,-0.45246
0.026464,-0.89984
-0.27262,-0.90748
-0.66613,-0.82428
-0.60652,-0.57291
-0.80957,-0.39127
0.013492,0.16338
0.12708,-0.55897
0.059451,-0.72969
-0.17862,-0.89826
-0.55921,-0.58191
-0.6789,-0.65891
0.029269,0.12865
-0.46658,0.07046
-0.91708,0.15849
-0.87797,0.14474
-0.63171,0.29746
-0.61161,0.1206
-0.55883,0.018667
-0.50247,-0.016207
-0.45841,-0.050313
-0.4212,-0.098351
-0.32367,-0.14245
-0.17216,-0.26092
0.0067194,-0.54041
-0.023896,-0.92453
-0.32236,-0.8258
-0.65905,-0.77387
-0.7749,-0.44524
0.040347,0.11765
0.074692,-0.065219
-0.31357,-0.19854
-0.23035,-0.26422
-0.12439,-0.36975
-0.018026,-0.48533
0.050441,-0.58977
0.33702,-0.43239
0.43821,-0.34001
0.72764,-0.0052954
0.77117,0.27698
0.60835,0.55073
-0.0047327,0.9976
-0.040289,0.93905
-0.22367,0.85225
0.35032,0.58316
0.67951,-0.006928
0.76622,0.19924
0.64801,0.4854
-0.13099,0.92345
-0.0052432,0.9576
-0.21329,0.88067
0.33672,0.61396
0.57717,0.21353
0.75962,0.03319
0.73951,0.31069
0.15347,0.71055
0.036955,0.97909
-0.10649,0.87606
0.23078,0.68937
0.41206,0.47333
0.60836,-0.14016
0.70836,0.021358
0.69523,0.19245
0.62203,0.41387
0.14701,0.38173
-0.0037466,0.2358
-0.57223,-0.40836
-0.34072,-0.82667
-0.48402,-0.74739
-0.61199,-0.72329
-0.75612,-0.4443
-0.68786,-0.42173
0.025836,0.17198
0.080355,-0.72852
-0.16821,-0.9097
-0.52216,-0.7581
-0.58756,-0.69802
-0.76367,-0.42784
-0.60591,-0.41792
0.064378,0.17381
0.059744,-0.61772
0.0054655,-0.89129
-0.28398,-0.83114
-0.69296,-0.74157
-0.67727,-0.64381
0.048804,-0.033779
-0.52953,-0.089173
-0.87003,0.14325
-0.63121,0.30072
-0.6203,0.13416
-0.54541,0.011207
-0.50188,-0.039779
-0.42938,-0.10622
-0.29939,-0.15948
-0.12104,-0.33217
0.051173,-0.67381
-0.095125,-0.93091
-0.40958,-0.72942
-0.67955,-0.77112
-0.61217,-0.45868
-0.44639,0.0928
-0.86625,0.085432
-0.65494,0.20983
-0.632,0.20467
-0.56507,0.070425
-0.47333,-0.0098499
-0.36169,-0.046631
-0.27935,-0.083324
0.27472,-0.27189
0.34967,-0.44182
0.42799,-0.58982
0.21953,0.13103
-0.059658,0.39683
0.0044369,0.54202
0.43123,0.34298
0.50368,-0.12477
0.56217,-0.024065
0.73756,0.04623
0.70302,0.27703
0.13378,0.69566
0.029937,0.87714
-0.18107,0.85439
0.28933,0.66525
0.57443,0.24276
0.72914,0.035289
0.71941,0.25685
0.14128,0.69992
0.021552,0.86048
-0.15257,0.80581
0.29621,0.66035
0.41554,0.44032
0.60397,-0.18928
0.67614,0.1286
0.61964,0.40209
0.040161,0.62761
-0.015257,0.62166
0.13006,0.62123
0.22774,0.3453
0.38939,-0.33219
0.40747,-0.45068
0.45298,-0.61525
0.023314,0.37288
-0.077018,0.442
-0.033389,0.48574
0.16663,0.2644
0.28256,-0.33585
0.33861,-0.45357
0.4195,-0.58503
0.22425,0.12431
-0.06598,0.37771
-0.0006632,0.5211
0.43614,0.33315
0.49195,-0.030098
0.54238,-0.014596
0.69741,-0.02782
0.73215,0.22661
0.6117,0.52056
0.040098,0.86189
-0.070262,0.85264
0.24324,0.67999
0.4366,0.34423
0.60414,-0.1614
0.61795,-0.19586
0.51864,-0.3283
0.51212,-0.47732
0.276,0.088966
-0.44707,-0.82987
-0.64268,-0.7291
-0.70494,-0.60763
-0.067227,0.15459
0.086462,-0.59255
-0.27488,-0.19782
-0.9703,0.16555
-0.94506,0.12336
-0.68028,0.26511
-0.65805,0.17172
-0.57791,0.049463
-0.53257,-0.0013189
-0.47939,-0.035853
-0.42988,-0.086439
-0.32485,-0.13961
-0.17343,-0.25972
0.0010741,-0.52066
0.0071254,-0.91455
-0.31771,-0.81984
-0.65591,-0.74005
-0.77716,-0.45602
0.077411,0.0070633
0.058913,-0.077198
-0.37554,-0.16484
-0.24291,-0.19603
0.29059,-0.28042
0.36879,-0.33825
0.41414,-0.38798
0.53051,-0.4397
0.63856,0.39353
0.57914,0.56662
0.11088,0.84777
0.059598,0.90197
0.05626,0.90884
0.31128,0.65082
0.5674,0.55667
0.2078,0.73209
0.084371,0.87362
0.26365,0.6717
0.424,0.33104
0.46649,-0.10512
-0.16977,-0.085958
-0.1239,-0.14055
0.055435,-0.45848
-0.0060908,-0.93163
-0.32407,-0.82528
-0.64062,-0.80638
-0.6229,-0.55136
-0.65582,-0.42441
0.062324,0.14739
0.015458,-0.44363
0.0092938,-0.61453
0.02272,-0.92903
-0.33647,-0.77034
-0.37591,-0.73776
0.11815,-0.078345
-0.80835,0.12423
-0.92692,0.16378
-0.92343,0.15195
-0.84743,0.1631
-0.63971,0.23505
-0.585,0.090011
-0.54759,0.01741
-0.48962,-0.013131
-0.44012,-0.034387
-0.41194,-0.04045
-0.38242,-0.040181
-0.34768,-0.037317
-0.30776,-0.02955
-0.24251,-0.011474
0.49707,-0.22424
0.47587,-0.33064
0.52083,-0.4655
0.064047,0.38422
-0.062014,0.47474
-0.01537,0.54813
0.19021,0.30842
0.30246,-0.34645
0.34821,-0.46485
0.42944,-0.63137
0.012923,0.35134
-0.11173,0.36012
-0.12923,0.41192
0.14218,0.24316
0.02185,-0.39006
0.045868,-0.59201
0.039366,-0.91768
-0.34039,-0.78365
-0.071608,0.34092
-0.083341,0.41802
0.4194,0.33092
0.51833,-0.056969
0.57924,-0.017564
0.80438,0.054215
0.72757,0.37863
-0.24155,0.78996
0.027348,0.99148
-0.15372,0.87417
0.22616,0.70018
0.41698,0.47172
0.68078,-0.059706
0.76277,0.19993
0.69233,0.4128
0.21097,0.73259
0.059135,0.89097
0.22147,0.68748
0.43076,0.40216
0.47851,-0.20815
0.3231,-0.3401
0.12665,-0.72574
-0.20058,-0.89079
-0.52338,-0.80292
-0.58495,-0.66102
-0.76424,-0.41291
-0.59238,-0.42082
0.083889,0.16712
0.047279,-0.82676
-0.22475,-0.87757
-0.62576,-0.75562
-0.61859,-0.69969
-0.6763,-0.42583
0.059195,-0.060587
-0.41458,-0.10867
-0.57513,0.20936
-0.54937,-0.030819
-0.33097,-0.1919
-0.19971,-0.32155
-0.084737,-0.44302
0.0021797,-0.59169
0.05478,-0.709
0.11637,-0.78341
0.064658,-0.53465
-0.27947,-0.23259
-0.89756,0.15609
-0.90393,0.18374
-0.52907,0.21798
-0.49833,0.24757
0.4616,-0.030261
0.58922,-0.06087
0.76471,0.065268
0.71734,0.38426
-0.24189,0.79415
0.026171,0.97361
-0.1771,0.86376
0.26555,0.68844
0.41242,0.46252
0.67785,-0.072513
0.7495,0.2014
0.62942,0.49573
0.029307,0.84842
-0.067999,0.81939
-0.092583,0.77659
0.35819,0.49512
0.51834,-0.20283
0.50856,-0.29512
0.52279,-0.42427
0.10637,0.38362
-0.05233,0.50391
-0.030986,0.4954
0.14912,0.23987
0.026002,-0.40399
0.059008,-0.80802
-0.2406,-0.87396
-0.6048,-0.80211
-0.63138,-0.56683
-0.79711,-0.38996
0.002896,0.1713
0.12002,-0.56358
0.028026,-0.8498
-0.24673,-0.86629
-0.65083,-0.75916
-0.67344,-0.6717
-0.042202,0.15357
-0.43071,0.072963
-0.81675,0.11622
-0.61703,0.26537
-0.59035,0.12054
-0.44201,-0.009287
-0.3165,-0.049037
-0.25024,-0.067432
0.34355,-0.31203
0.40978,-0.4658
0.45108,-0.6283
0.022431,0.39318
-0.050613,0.46615
0.15867,0.62422
0.71881,0.32449
0.60144,-0.0060963
0.77617,0.16261
0.67971,0.44558
-0.039743,0.79685
0.028194,0.92354
-0.19323,0.87923
0.35197,0.53424
0.5948,-0.088555
0.66556,-0.10913
0.69806,0.11471
0.65776,0.32614
0.60984,0.36178
0.21794,0.1203
-0.45338,-0.81264
-0.41805,-0.73116
-0.62928,-0.59028
-0.7079,-0.60739
-0.60492,-0.46023
-0.005944,-0.44727
-0.40095,-0.18005
-0.92611,0.10879
-0.92924,0.11175
-0.64465,0.30159
-0.63993,0.14706
-0.5577,0.021922
-0.50946,-0.028558
-0.44452,-0.089456
-0.32659,-0.1467
-0.18049,-0.26785
-0.0010738,-0.5366
-0.0023001,-0.90706
-0.28053,-0.85242
-0.68701,-0.78974
-0.68745,-0.6354
0.069513,-0.010633
-0.37821,-0.079699
-0.61533,0.20644
-0.59803,0.18818
-0.49727,0.057535
-0.29619,-0.011374
0.39031,-0.12528
0.49508,-0.27019
0.50978,-0.37653
0.524,-0.47587
0.045045,0.57673
-0.0077939,0.65496
0.23069,0.67435
0.42311,0.42312
0.66634,-0.12649
0.72824,0.18101
0.61924,0.50602
0.038569,0.84654
-0.075365,0.82625
-0.087472,0.77582
0.39798,0.49079
0.62319,-0.16024
0.69787,0.10121
0.67086,0.31282
0.08306,0.60557
0.034019,0.62981
0.022374,0.52927
0.1916,0.25369
0.33299,-0.43712
0.049429,-0.88441
-0.26123,-0.85417
-0.6013,-0.81501
-0.68009,-0.66334
0.030631,0.12423
-0.39076,-0.062793
-0.83732,0.11462
-0.64752,0.29624
-0.64145,0.15208
-0.52547,0.0089547
-0.4319,-0.089892
-0.29968,-0.13969
-0.18325,-0.27849
0.032133,-0.44425
0.096406,-0.8635
-0.30606,-0.77338
-0.041947,0.36538
-0.074766,0.42473
0.41324,0.34812
0.52119,-0.059647
0.57525,-0.018342
0.80681,0.048694
0.753,0.28496
0.6784,0.48027
0.21984,0.72576
0.11156,0.84771
0.33472,0.51182
0.51888,0.097282
-0.16503,-0.091829
-0.1195,-0.15091
0.081826,-0.68561
-0.10663,-0.93435
-0.47997,-0.75936
-0.62547,-0.74974
-0.79545,-0.42487
0.078103,-0.018512
-0.34781,-0.16477
-0.55924,-0.037121
-0.37358,-0.19817
-0.26057,-0.23341
-0.15631,-0.34053
-0.049864,-0.45141
0.011529,-0.56066
0.038498,-0.55193
0.023753,-0.49271
-0.1908,-0.33595
-0.87855,0.024201
-0.89321,0.099197
-0.64782,0.22754
-0.63009,0.19763
-0.55197,0.063959
-0.44457,-0.011371
-0.33404,-0.040974
-0.2604,-0.066128
0.33192,-0.30017
0.40005,-0.4562
0.45021,-0.62429
0.033181,0.37675
-0.062161,0.44638
0.1576,0.61237
0.44254,0.33216
0.51874,-0.13813
0.63318,-0.14581
0.71194,0.15304
0.62845,0.445
0.077066,0.70234
-0.061891,0.82001
-0.18868,0.85552
0.37584,0.51005
0.66454,-0.12429
0.72188,0.14682
0.66238,0.41605
0.080258,0.70314
-0.0013449,0.79867
0.22623,0.66693
0.39451,0.37891
0.39492,-0.29969
0.37664,-0.37597
0.40599,-0.55514
0.27291,0.074705
-0.49562,-0.80727
-0.76751,-0.46235
-0.0048852,0.13539
0.070213,-0.10471
-0.021882,-0.42775
-0.022414,-0.38504
-0.12037,-0.31074
-0.2777,-0.19561
-0.53039,-0.090553
-0.60144,0.081251
-0.60114,0.26249
-0.57312,0.13988
-0.33453,-0.0012816
-0.24244,-0.013819
0.49271,-0.23196
0.49005,-0.32206
0.52509,-0.43026
0.14987,0.36256
0.040728,0.57984
0.1283,0.61932
0.3976,0.42353
0.6118,-0.075529
0.62236,-0.071091
0.67986,0.054949
0.6581,0.10381
0.52837,-0.32617
0.30947,-0.38507
0.11947,-0.77009
0.059827,-0.90652
0.092328,-0.82367
-0.013463,-0.38437
-0.43825,0.0099933
-0.91305,0.23392
-0.95836,0.12999
-0.67362,0.28231
-0.66303,0.1647
-0.5826,0.04134
-0.53274,-0.00084079
-0.48022,-0.0352
-0.44135,-0.061822
-0.41072,-0.10036
-0.31219,-0.1421
-0.15789,-0.2726
0.05309,-0.62264
-0.073495,-0.93001
-0.44705,-0.8111
-0.65229,-0.69211
-0.70672,-0.43848
0.067834,0.11385
0.089876,-0.085557
-0.1364,-0.37532
-0.039444,-0.50194
0.089261,-0.70365
0.089999,-0.85576
0.39968,-0.56963
0.55407,-0.41514
0.78755,0.074635
0.75515,0.29597
0.60583,0.57601
-0.0011711,1
-0.041198,0.93748
-0.20234,0.83393
0.38848,0.51256
0.65806,-0.087421
0.77537,0.10329
0.73694,0.3393
0.61517,0.53074
0.28802,0.68527
0.33645,0.52903
0.52093,0.14471
-0.16522,-0.076678
-0.12854,-0.11189
-0.16814,-0.11975
-0.12134,-0.15856
0.055344,-0.79553
-0.23487,-0.8853
-0.70365,-0.78975
-0.58436,-0.64311
-0.7875,-0.40155
-0.57682,-0.41668
0.079591,0.17663
0.061302,-0.72631
-0.15639,-0.9137
-0.51265,-0.75598
-0.60168,-0.71995
-0.78441,-0.41596
0.068103,0.095127
0.066861,-0.087907
-0.25754,-0.23439
-0.16536,-0.3357
-0.057595,-0.44573
0.0095778,-0.56104
0.035174,-0.56205
0.030044,-0.50447
-0.17182,-0.35718
-0.8773,0.020603
-0.90112,0.097798
-0.66741,0.19934
